27,"12044",121.453667,31.189684,50,117,2006-02-27 17:35:29,3,0,"0"
28,"10681",121.451866,31.310150,29,46,2006-02-27 17:35:03,2,0,"0"
29,"10135",121.433502,31.200583,16,168,2006-02-27 17:35:03,2,0,"0"
30,"10686",121.461632,31.228951,11,45,2006-02-27 17:35:03,2,0,"0"
31,"10143",121.355583,31.383633,15,155,2006-02-27 17:35:44,2,0,"0"
32,"11499",121.458633,31.267567,36,82,2006-02-27 17:35:03,0,0,"0"
33,"12045",121.524750,31.240049,42,119,2006-02-27 17:35:23,2,0,"0"
34,"10413",121.592751,31.210817,0,175,2006-02-27 17:35:03,2,0,"0"
35,"11760",121.405235,31.173683,46,171,2006-02-27 17:35:26,2,0,"0"
36,"10407",121.407486,31.178684,35,40,2006-02-27 17:35:30,2,0,"0"
37,"11226",121.504684,31.294233,12,7,2006-02-27 17:35:03,2,0,"0"
38,"12032",121.406670,31.219217,10,131,2006-02-27 17:34:12,1,0,"0"
39,"10958",121.399300,31.161516,60,169,2006-02-27 17:35:16,3,0,"0"
40,"10962",121.314781,31.133816,25,30,2006-02-27 17:35:43,2,0,"0"
41,"13148",121.536133,31.221800,10,10,2006-02-27 17:35:04,0,0,"0"
42,"10970",121.451317,31.319317,17,91,2006-02-27 17:35:28,2,0,"0"
43,"12056",121.545013,31.236950,15,11,2006-02-27 17:34:31,2,0,"0"
44,"10426",121.449913,31.115734,38,132,2006-02-27 17:35:04,2,0,"0"
45,"10701",121.495735,31.174549,11,83,2006-02-27 17:35:41,3,0,"0"
46,"10146",121.477150,31.223583,10,66,2006-02-27 17:34:42,3,0,"0"
47,"10690",121.340034,31.177999,27,22,2006-02-27 17:34:32,2,0,"0"
48,"10420",121.420967,31.122816,16,78,2006-02-27 17:35:31,2,0,"0"
49,"11777",121.486900,31.223850,44,42,2006-02-27 17:34:58,3,0,"0"
50,"11247",121.480965,31.316433,70,179,2006-02-27 17:35:24,2,0,"0"
51,"10151",121.363365,31.156967,61,80,2006-02-27 17:35:22,3,0,"0"
52,"10699",121.394432,31.184717,10,121,2006-02-27 17:34:12,3,0,"0"
53,"40076",121.484230,31.252684,22,173,2006-02-27 17:33:33,3,0,"0"
54,"11508",121.355614,31.200333,30,130,2006-02-27 17:35:32,2,0,"0"
55,"11509",121.425903,31.221001,41,80,2006-02-27 17:35:04,3,0,"0"
56,"11776",121.483986,31.233984,25,112,2006-02-27 17:35:24,2,0,"0"
57,"12062",121.647552,31.157934,89,133,2006-02-27 17:34:27,3,0,"0"
58,"12599",121.463753,31.319366,0,55,2006-02-27 17:35:36,2,0,"0"
59,"13146",121.539818,31.275650,0,77,2006-02-27 17:35:05,2,0,"0"
60,"12054",121.499916,31.253700,15,165,2006-02-27 17:35:06,3,0,"0"
61,"10688",121.471230,31.234699,12,68,2006-02-27 17:32:33,3,0,"0"
62,"11791",121.474701,31.211700,14,78,2006-02-27 17:35:05,2,0,"0"
63,"10702",121.517487,31.210533,14,51,2006-02-27 17:35:43,2,0,"0"
64,"12328",121.435181,31.322817,30,132,2006-02-27 17:35:43,2,0,"0"
65,"12604",121.458153,31.207100,11,89,2006-02-27 17:35:33,3,0,"0"
66,"12322",121.492981,31.164682,21,175,2006-02-27 17:35:30,2,0,"0"
67,"10972",121.459000,31.253784,34,89,2006-02-27 17:35:38,2,0,"0"
68,"12053",121.451584,31.230566,11,116,2006-02-27 17:35:05,2,0,"0"
69,"11526",121.563316,31.140566,0,2,2006-02-27 17:35:06,2,0,"0"
70,"11524",121.465263,31.289049,11,49,2006-02-27 17:35:06,2,0,"0"
71,"11530",121.352081,31.190083,8,160,2006-02-27 17:35:06,2,0,"0"
72,"11528",121.478752,31.237417,18,117,2006-02-27 17:32:30,3,0,"0"
73,"11803",121.523247,31.284401,19,123,2006-02-27 17:35:19,2,0,"0"
74,"12895",121.481651,31.252600,27,24,2006-02-27 17:35:36,1,0,"0"
75,"11252",121.342636,31.258051,38,167,2006-02-27 17:35:06,0,0,"0"
76,"12609",121.452133,31.233583,41,111,2006-02-27 17:34:07,3,0,"0"
77,"10717",121.365334,31.235016,11,101,2006-02-27 17:35:15,2,0,"0"
78,"10168",121.458733,31.246532,10,39,2006-02-27 17:34:00,3,0,"0"
79,"11532",121.508949,31.277399,18,23,2006-02-27 17:34:13,2,0,"0"
80,"10173",121.519081,31.231684,42,125,2006-02-27 17:34:11,2,0,"0"
81,"11255",121.534386,31.319733,9,175,2006-02-27 17:34:56,3,0,"0"
82,"11248",121.452698,31.213484,13,145,2006-02-27 17:34:21,3,0,"0"
83,"10441",121.403503,31.207451,21,61,2006-02-27 17:34:22,2,0,"0"
84,"11521",121.434868,31.156166,45,172,2006-02-27 17:35:46,2,0,"0"
85,"10166",121.802902,31.148750,35,17,2006-02-27 17:35:07,2,0,"0"
86,"12077",121.417969,31.284416,19,9,2006-02-27 17:34:08,2,0,"0"
87,"11534",121.369133,31.132133,17,49,2006-02-27 17:35:38,2,0,"0"
88,"10990",121.539146,31.244934,9,120,2006-02-27 17:35:07,0,0,"0"
89,"13159",121.353897,31.188499,13,149,2006-02-27 17:35:07,0,0,"0"
90,"11262",121.430496,31.218416,10,163,2006-02-27 17:35:40,2,0,"0"
91,"13161",121.517517,31.230650,13,34,2006-02-27 17:34:33,3,0,"0"
92,"10979",121.441200,31.222683,13,4,2006-02-27 17:35:07,2,0,"0"
93,"11807",121.518600,31.217300,12,88,2006-02-27 17:35:25,3,0,"0"
94,"12066",121.407982,31.164499,44,175,2006-02-27 17:33:53,3,0,"0"
95,"10976",121.476463,31.235683,12,123,2006-02-27 17:35:40,2,0,"0"
96,"11805",121.426048,31.214016,52,167,2006-02-27 17:35:07,2,0,"0"
97,"12623",121.554848,31.205601,55,47,2006-02-27 17:35:07,3,0,"0"
98,"12348",121.406036,31.206949,19,114,2006-02-27 17:34:19,2,0,"0"
99,"10718",121.471199,31.240450,15,134,2006-02-27 17:35:09,3,0,"0"
100,"13168",121.527214,31.277483,0,113,2006-02-27 17:35:08,2,0,"0"
101,"12080",121.474014,31.219650,19,114,2006-02-27 17:34:24,3,0,"0"
102,"12363",121.432404,31.195467,2,45,2006-02-27 17:35:32,2,0,"0"
103,"10179",121.449219,31.249733,3,33,2006-02-27 17:35:44,2,0,"0"
104,"11276",121.415001,31.153601,16,41,2006-02-27 17:35:04,2,0,"0"
105,"12627",121.420448,31.228649,24,163,2006-02-27 17:35:35,2,0,"0"
106,"10453",121.512032,31.235201,11,146,2006-02-27 17:34:49,2,0,"0"
107,"12089",121.354347,31.188250,12,149,2006-02-27 17:35:31,2,0,"0"
108,"11820",121.317032,31.140734,9,91,2006-02-27 17:34:48,3,0,"0"
109,"11268",121.449219,31.268284,38,122,2006-02-27 17:35:37,2,0,"0"
110,"12353",121.352234,31.190166,13,160,2006-02-27 17:35:08,2,0,"0"
111,"11266",121.534302,31.315201,10,177,2006-02-27 17:35:09,3,0,"0"
112,"10725",121.340698,31.124916,9,28,2006-02-27 17:35:08,3,0,"0"
113,"10463",121.441116,31.241484,34,70,2006-02-27 17:35:51,2,0,"0"
114,"11001",121.482620,31.178083,24,166,2006-02-27 17:34:26,2,0,"0"
115,"10454",121.363914,31.212418,10,86,2006-02-27 17:35:00,2,0,"0"
116,"10451",121.434753,31.327383,27,170,2006-02-27 17:35:08,2,0,"0"
117,"10724",121.424530,31.144051,11,32,2006-02-27 17:35:45,0,0,"0"
118,"10720",121.381767,31.085417,14,123,2006-02-27 17:35:39,2,0,"0"
119,"12365",121.376099,31.177584,9,32,2006-02-27 17:35:44,2,0,"0"
120,"11265",121.409370,31.241884,13,64,2006-02-27 17:35:33,2,0,"0"
121,"11000",121.483330,31.227800,0,86,2006-02-27 17:34:53,3,0,"0"
122,"11270",121.551064,31.209433,15,85,2006-02-27 17:35:15,3,0,"0"
123,"11819",121.464584,31.282034,10,6,2006-02-27 17:35:09,2,0,"0"
124,"11277",121.507530,31.201334,22,17,2006-02-27 17:34:59,2,0,"0"
125,"10994",121.448166,31.202034,2,35,2006-02-27 17:35:44,2,0,"0"
126,"11536",121.767937,31.044867,23,2,2006-02-27 17:35:09,2,0,"0"
127,"18620",121.407097,31.357834,39,166,2006-02-27 17:35:09,3,0,"0"
128,"10458",121.365234,31.120899,21,79,2006-02-27 17:35:09,2,0,"0"
129,"11547",121.437531,31.171833,9,31,2006-02-27 17:35:48,2,0,"0"
130,"18617",121.371666,31.058517,50,78,2006-02-27 17:35:09,2,0,"0"
131,"10999",121.377716,31.197634,10,117,2006-02-27 17:35:37,2,0,"0"
132,"11278",121.518166,31.210382,21,50,2006-02-27 17:35:44,2,0,"0"
133,"11541",121.448082,31.205433,2,3,2006-02-27 17:35:49,0,0,"0"
134,"13179",121.407402,31.219084,40,40,2006-02-27 17:35:42,2,0,"0"
135,"11269",121.587685,31.251350,43,23,2006-02-27 17:34:56,3,0,"0"
136,"11016",121.453133,31.212717,11,1,2006-02-27 17:35:10,0,0,"0"
137,"10741",121.449699,31.262234,10,78,2006-02-27 17:35:20,2,0,"0"
138,"10202",121.371986,31.057833,25,78,2006-02-27 17:35:10,2,0,"0"
139,"10478",121.429398,31.322683,41,45,2006-02-27 17:35:51,2,0,"0"
140,"10198",121.415199,31.168833,35,40,2006-02-27 17:35:52,2,0,"0"
141,"11824",121.486168,31.282734,17,3,2006-02-27 17:34:58,3,0,"0"
142,"11018",121.478783,31.210350,20,20,2006-02-27 17:35:09,2,0,"0"
143,"11836",121.416496,31.280567,33,6,2006-02-27 17:35:10,2,0,"0"
144,"18635",121.426720,31.351500,13,83,2006-02-27 17:35:10,2,0,"0"
145,"10193",121.391487,31.234434,13,89,2006-02-27 17:35:29,2,0,"0"
146,"10745",121.396935,31.252583,25,44,2006-02-27 17:35:30,2,0,"0"
147,"11831",121.368446,31.217583,8,41,2006-02-27 17:35:10,2,0,"0"
148,"12647",121.801636,31.149467,40,170,2006-02-27 17:35:10,2,0,"0"
149,"11009",121.453003,31.212133,11,7,2006-02-27 17:35:10,2,0,"0"
150,"11829",121.430313,31.170517,31,3,2006-02-27 17:35:19,3,0,"0"
151,"10472",121.411400,31.027466,17,37,2006-02-27 17:35:10,2,0,"0"
152,"10747",121.493202,31.210751,13,12,2006-02-27 17:35:03,2,0,"0"
153,"10464",121.407097,31.211067,11,70,2006-02-27 17:34:35,1,0,"0"
154,"11287",121.441299,31.221067,9,171,2006-02-27 17:34:43,3,0,"0"
155,"11833",121.445183,31.297983,25,172,2006-02-27 17:35:13,2,0,"0"
156,"11284",121.436180,31.274534,12,18,2006-02-27 17:35:40,2,0,"0"
157,"11008",121.804100,31.148783,39,14,2006-02-27 17:35:11,2,0,"0"
158,"10736",121.304283,31.302616,17,51,2006-02-27 17:35:41,2,0,"0"
159,"10468",121.369049,31.132650,11,120,2006-02-27 17:35:41,2,0,"0"
160,"10194",121.389214,31.180616,13,76,2006-02-27 17:35:40,3,0,"0"
161,"10744",121.297813,31.224684,12,47,2006-02-27 17:35:11,2,0,"0"
162,"11565",121.607697,31.318666,22,29,2006-02-27 17:35:37,2,0,"0"
163,"10469",121.388016,31.213434,9,47,2006-02-27 17:34:08,3,0,"0"
164,"10473",121.532951,31.326733,15,6,2006-02-27 17:35:11,2,0,"0"
165,"11825",121.365280,31.137466,62,120,2006-02-27 17:35:40,2,0,"0"
166,"11837",121.416550,31.242149,10,157,2006-02-27 17:32:23,3,0,"0"
167,"10742",121.470749,31.270983,7,25,2006-02-27 17:33:16,3,0,"0"
168,"11577",121.440849,31.237516,12,66,2006-02-27 17:35:39,2,0,"0"
169,"10219",121.554619,31.187851,20,125,2006-02-27 17:35:44,3,0,"0"
170,"12116",121.431534,31.324150,10,87,2006-02-27 17:35:11,1,0,"0"
171,"11844",121.502182,31.216183,45,94,2006-02-27 17:35:28,3,0,"0"
172,"10214",121.382401,31.195433,38,26,2006-02-27 17:35:46,3,0,"0"
173,"10209",121.472534,31.258316,33,95,2006-02-27 17:35:52,2,0,"0"
174,"10766",121.392586,31.216516,12,117,2006-02-27 17:34:37,2,0,"0"
175,"12392",121.386703,31.250217,12,5,2006-02-27 17:35:12,2,0,"0"
176,"10495",121.458054,31.200233,10,123,2006-02-27 17:35:42,2,0,"0"
177,"10759",121.477165,31.235533,18,110,2006-02-27 17:35:34,3,0,"0"
178,"12117",121.643066,31.227034,38,76,2006-02-27 17:35:20,3,0,"0"
179,"11570",121.424286,31.193184,10,14,2006-02-27 17:35:12,2,0,"0"
180,"10480",121.501816,31.214701,0,179,2006-02-27 17:35:12,0,0,"0"
181,"10757",121.398468,31.173883,10,136,2006-02-27 17:35:12,2,0,"0"
182,"11301",121.401733,31.126249,51,177,2006-02-27 17:35:37,2,0,"0"
183,"10213",121.447884,31.281050,13,42,2006-02-27 17:35:35,2,0,"0"
184,"11038",121.428368,31.217150,37,64,2006-02-27 17:34:58,3,0,"0"
185,"11298",121.457352,31.200184,0,129,2006-02-27 17:35:35,0,0,"0"
186,"12387",121.426384,31.255516,19,126,2006-02-27 17:34:03,3,0,"0"
187,"11302",121.396767,31.131767,0,34,2006-02-27 17:35:46,2,0,"0"
188,"11309",121.543663,31.229483,36,128,2006-02-27 17:35:11,3,0,"0"
189,"11846",121.512070,31.110600,8,30,2006-02-27 17:35:39,2,0,"0"
190,"18643",121.459686,31.269817,0,119,2006-02-27 17:35:51,2,0,"0"
191,"11303",121.580620,31.249500,30,155,2006-02-27 17:33:58,3,0,"0"
192,"11850",121.582199,31.333233,69,44,2006-02-27 17:35:34,2,0,"0"
193,"11027",121.515549,31.272266,0,165,2006-02-27 17:35:44,2,0,"0"
194,"12673",121.445450,31.229866,33,31,2006-02-27 17:33:50,3,0,"0"
195,"11865",121.470299,31.301966,31,137,2006-02-27 17:35:13,0,0,"0"
196,"11321",121.201302,31.310883,56,77,2006-02-27 17:35:44,2,0,"0"
197,"11049",121.447151,31.342216,13,121,2006-02-27 17:35:48,2,0,"0"
198,"10234",121.514252,31.215117,21,6,2006-02-27 17:35:40,2,0,"0"
199,"10228",121.718201,31.229467,32,170,2006-02-27 17:35:45,1,0,"0"
200,"11044",121.450432,31.229116,17,52,2006-02-27 17:35:27,2,0,"0"
201,"10774",121.445915,31.224051,33,32,2006-02-27 17:34:23,3,0,"0"
202,"10229",121.370415,31.104416,30,76,2006-02-27 17:35:48,2,0,"0"
203,"11043",121.351051,31.171133,15,33,2006-02-27 17:35:41,2,0,"0"
204,"10233",121.486931,31.214417,11,39,2006-02-27 17:35:33,2,0,"0"
205,"12407",121.316734,31.121017,39,93,2006-02-27 17:35:57,2,0,"0"
206,"10506",121.437683,31.333851,11,121,2006-02-27 17:35:15,2,0,"0"
207,"11051",121.593918,31.281933,23,45,2006-02-27 17:35:15,2,0,"0"
208,"10772",121.441620,31.336416,19,75,2006-02-27 17:35:15,2,0,"0"
209,"10509",121.515816,31.288317,33,128,2006-02-27 17:35:15,2,0,"0"
210,"11880",121.507568,31.234766,6,123,2006-02-27 17:35:29,0,0,"0"
211,"11612",121.354851,31.179150,50,173,2006-02-27 17:35:11,1,0,"0"
212,"11331",121.495087,31.177067,10,84,2006-02-27 17:35:44,2,0,"0"
213,"11606",121.486168,31.289167,18,96,2006-02-27 17:34:30,3,0,"0"
214,"11881",121.343216,31.196800,0,141,2006-02-27 17:35:46,2,0,"0"
215,"10793",121.482384,31.281750,28,45,2006-02-27 17:35:50,2,0,"0"
216,"10245",121.466614,31.229549,11,19,2006-02-27 17:35:45,3,0,"0"
217,"11601",121.501602,31.263584,12,23,2006-02-27 17:34:45,3,0,"0"
218,"10520",121.463066,31.229483,16,171,2006-02-27 17:35:16,2,0,"0"
219,"10246",121.457985,31.244566,14,172,2006-02-27 17:34:50,3,0,"0"
220,"11343",121.456398,31.220333,24,166,2006-02-27 17:35:16,2,0,"0"
221,"10787",121.429047,31.216650,8,117,2006-02-27 17:35:45,2,0,"0"
222,"10517",121.576035,31.240217,10,123,2006-02-27 17:35:41,3,0,"0"
223,"10525",121.584366,31.206882,78,86,2006-02-27 17:35:30,3,0,"0"
224,"11603",121.476334,31.296717,17,130,2006-02-27 17:35:43,2,0,"0"
225,"11056",121.801964,31.148550,38,29,2006-02-27 17:35:16,2,0,"0"
226,"10799",121.376465,31.244984,13,12,2006-02-27 17:35:49,2,0,"0"
227,"11069",121.767586,31.170784,31,171,2006-02-27 17:35:16,2,0,"0"
228,"10523",121.557381,31.333950,14,159,2006-02-27 17:35:16,3,0,"0"
229,"11349",121.432663,31.283533,17,29,2006-02-27 17:34:39,2,0,"0"
230,"12991",121.480598,31.239134,14,111,2006-02-27 17:33:26,3,0,"0"
231,"11893",121.539597,31.187267,0,13,2006-02-27 17:35:17,0,0,"0"
232,"11087",121.474251,31.288183,21,52,2006-02-27 17:35:43,2,0,"0"
233,"18699",121.430901,31.176050,28,2,2006-02-27 17:35:45,2,0,"0"
234,"11073",121.474182,31.225334,15,1,2006-02-27 17:35:36,3,0,"0"
235,"13522",121.436249,31.207867,20,120,2006-02-27 17:35:55,2,0,"0"
236,"10532",121.425468,31.167450,25,45,2006-02-27 17:34:43,3,0,"0"
237,"12704",121.504669,31.274517,21,36,2006-02-27 17:35:44,3,0,"0"
238,"11629",121.445251,31.239067,34,71,2006-02-27 17:35:53,2,0,"0"
239,"10808",121.435600,31.243616,24,66,2006-02-27 17:34:49,0,0,"0"
240,"11628",121.503365,31.288033,11,53,2006-02-27 17:35:08,0,0,"0"
241,"10541",121.468597,31.322466,67,127,2006-02-27 17:35:50,2,0,"0"
242,"10801",121.484436,31.172333,35,174,2006-02-27 17:35:48,2,0,"0"
243,"11080",121.456131,31.215483,14,117,2006-02-27 17:34:54,1,0,"0"
244,"11077",121.415901,31.158701,0,35,2006-02-27 17:35:31,2,0,"0"
245,"10537",121.350266,31.183849,27,35,2006-02-27 17:35:25,3,0,"0"
246,"10536",121.443970,31.325384,11,32,2006-02-27 17:35:17,2,0,"0"
247,"18694",121.533752,31.224066,25,94,2006-02-27 17:35:42,2,0,"0"
248,"11082",121.479149,31.263201,33,92,2006-02-27 17:35:17,2,0,"0"
249,"10534",121.570602,31.345583,11,136,2006-02-27 17:35:53,2,0,"0"
250,"12707",121.481850,31.265350,25,53,2006-02-27 17:35:16,2,0,"0"
251,"10271",121.402985,31.110167,38,121,2006-02-27 17:35:17,3,0,"0"
252,"12713",121.438919,31.217699,9,10,2006-02-27 17:35:17,2,0,"0"
253,"11902",121.486885,31.234966,9,37,2006-02-27 17:34:40,3,0,"0"
254,"11630",121.106903,31.140116,22,89,2006-02-27 17:34:33,0,0,"0"
255,"11623",121.390968,31.202650,36,34,2006-02-27 17:34:48,2,0,"0"
256,"11352",121.371803,31.175434,18,167,2006-02-27 17:35:46,2,0,"0"
257,"10528",121.437134,31.245283,0,45,2006-02-27 17:35:18,2,0,"0"
258,"10269",121.349747,31.192333,18,167,2006-02-27 17:35:48,2,0,"0"
259,"11899",121.459320,31.232800,11,124,2006-02-27 17:35:18,2,0,"0"
260,"10266",121.472549,31.235350,11,37,2006-02-27 17:35:40,2,0,"0"
261,"10809",121.502747,31.272833,13,112,2006-02-27 17:35:26,3,0,"0"
262,"12705",121.458717,31.225750,10,11,2006-02-27 17:35:18,3,0,"0"
263,"11638",121.350517,31.191250,10,154,2006-02-27 17:36:02,2,0,"0"
264,"11366",121.437263,31.222633,33,118,2006-02-27 17:35:18,3,0,"0"
265,"10273",121.449020,31.254433,33,44,2006-02-27 17:35:18,2,0,"0"
266,"10821",121.393646,31.216650,13,46,2006-02-27 17:32:46,1,0,"0"
267,"11912",121.427254,31.183268,12,140,2006-02-27 17:35:39,2,0,"0"
268,"11090",121.418083,31.284634,20,12,2006-02-27 17:34:09,3,0,"0"
269,"11643",121.458466,31.263216,31,28,2006-02-27 17:35:19,2,0,"0"
270,"10545",121.360184,31.178133,17,127,2006-02-27 17:36:01,2,0,"0"
271,"10012",121.453087,31.242134,38,79,2006-02-27 17:35:49,2,0,"0"
272,"11913",121.412148,31.219717,27,44,2006-02-27 17:35:19,2,0,"0"
273,"10828",121.368553,31.189632,21,167,2006-02-27 17:35:19,2,0,"0"
274,"10004",121.373016,31.209299,0,140,2006-02-27 17:35:49,2,0,"0"
275,"10283",121.397751,31.153400,0,169,2006-02-27 17:35:45,2,0,"0"
276,"11373",121.403114,31.212584,11,86,2006-02-27 17:35:55,3,0,"0"
277,"11092",121.374634,31.285467,11,2,2006-02-27 17:36:00,2,0,"0"
278,"10275",121.505783,31.350367,0,50,2006-02-27 17:35:39,2,0,"0"
279,"11647",121.542183,31.202868,19,75,2006-02-27 17:35:32,3,0,"0"
280,"10008",121.584335,31.207516,53,176,2006-02-27 17:35:16,3,0,"0"
281,"10282",121.508163,31.203382,9,105,2006-02-27 17:35:20,2,0,"0"
282,"11640",121.534386,31.318451,35,88,2006-02-27 17:35:20,1,0,"0"
283,"11368",121.367020,31.218901,8,48,2006-02-27 17:35:07,3,0,"0"
284,"10011",121.768913,31.169617,12,36,2006-02-27 17:35:56,2,0,"0"
285,"12184",121.463165,31.202816,20,121,2006-02-27 17:35:41,3,0,"0"
286,"10018",121.477348,31.232634,10,113,2006-02-27 17:35:06,2,0,"0"
287,"10834",121.619766,31.326633,37,161,2006-02-27 17:35:42,2,0,"0"
288,"12736",121.509933,31.235750,52,145,2006-02-27 17:35:21,2,0,"0"
289,"10297",121.396217,31.132250,7,111,2006-02-27 17:35:20,0,0,"0"
290,"11118",121.507568,31.198900,46,162,2006-02-27 17:35:20,2,0,"0"
291,"10839",121.395050,31.107250,65,34,2006-02-27 17:35:39,2,0,"0"
292,"10293",121.463516,31.195583,45,119,2006-02-27 17:35:58,2,0,"0"
293,"10016",121.448166,31.237600,16,110,2006-02-27 17:35:08,2,0,"0"
294,"11650",121.439819,31.199499,11,123,2006-02-27 17:36:02,2,0,"0"
295,"10023",121.497932,31.181683,12,82,2006-02-27 17:36:01,2,0,"0"
296,"10567",121.434914,31.270399,13,55,2006-02-27 17:33:43,1,0,"0"
297,"11929",121.425735,31.297434,12,0,2006-02-27 17:35:21,2,0,"0"
298,"10570",121.517685,31.165001,33,172,2006-02-27 17:36:01,2,0,"0"
299,"11648",121.473053,31.208750,0,136,2006-02-27 17:35:53,2,0,"0"
300,"10842",121.454102,31.236250,29,23,2006-02-27 17:35:56,2,0,"0"
301,"10300",121.472633,31.251783,40,36,2006-02-27 17:35:55,2,0,"0"
302,"10022",121.433365,31.132717,31,86,2006-02-27 17:35:21,2,0,"0"
303,"10295",121.570053,31.241650,9,30,2006-02-27 17:36:04,2,0,"0"
304,"11382",121.784035,31.179701,9,36,2006-02-27 17:35:38,2,0,"0"
305,"11385",121.378365,31.195299,29,153,2006-02-27 17:35:21,3,0,"0"
306,"10288",121.591949,31.238701,20,80,2006-02-27 17:35:21,2,0,"0"
307,"12204",121.527565,31.145433,11,76,2006-02-27 17:36:04,2,0,"0"
308,"10025",121.800316,31.150116,55,80,2006-02-27 17:35:21,2,0,"0"
309,"10565",121.569633,31.214733,25,173,2006-02-27 17:34:30,3,0,"0"
310,"10024",121.443947,31.240450,31,72,2006-02-27 17:36:02,2,0,"0"
311,"10841",121.439613,31.259100,26,121,2006-02-27 17:35:20,3,0,"0"
312,"13011",121.803185,31.148684,16,81,2006-02-27 17:35:22,2,0,"0"
313,"10843",121.415283,31.131067,0,35,2006-02-27 17:35:22,2,0,"0"
314,"10837",121.489052,31.233784,18,4,2006-02-27 17:35:47,2,0,"0"
315,"10038",121.428596,31.320284,12,95,2006-02-27 17:35:22,2,0,"0"
316,"10577",121.419884,31.223017,23,20,2006-02-27 17:34:52,3,0,"0"
317,"11130",121.418350,31.240667,8,148,2006-02-27 17:35:22,2,0,"0"
318,"11402",121.505348,31.275150,27,123,2006-02-27 17:35:55,2,0,"0"
319,"10848",121.522865,31.210051,16,137,2006-02-27 17:35:17,2,0,"0"
320,"12765",121.432335,31.342751,19,81,2006-02-27 17:34:05,3,0,"0"
321,"11665",121.107086,31.148134,13,87,2006-02-27 17:35:31,0,0,"0"
322,"10861",121.481819,31.275766,10,175,2006-02-27 17:34:51,2,0,"0"
323,"10584",121.449097,31.126183,66,133,2006-02-27 17:35:36,3,0,"0"
324,"10860",121.467880,31.235567,8,112,2006-02-27 17:35:53,2,0,"0"
325,"10314",121.481667,31.211584,6,27,2006-02-27 17:35:02,2,0,"0"
326,"11405",121.419266,31.180000,13,0,2006-02-27 17:35:09,3,0,"0"
327,"11674",121.480652,31.244967,20,16,2006-02-27 17:32:52,3,0,"0"
328,"10315",121.583519,31.247549,11,155,2006-02-27 17:35:50,2,0,"0"
329,"10046",121.414070,31.210850,19,125,2006-02-27 17:35:12,3,0,"0"
330,"10045",121.388550,31.100367,33,79,2006-02-27 17:35:58,2,0,"0"
331,"12223",121.463654,31.202217,14,169,2006-02-27 17:35:58,2,0,"0"
332,"11940",121.449387,31.213066,22,95,2006-02-27 17:34:13,3,0,"0"
333,"11392",121.390450,31.135401,33,37,2006-02-27 17:35:52,2,0,"0"
334,"10576",121.353165,31.186333,18,90,2006-02-27 17:35:23,2,0,"0"
335,"12214",121.390587,31.124500,13,108,2006-02-27 17:35:23,2,0,"0"
336,"11124",121.431297,31.218117,29,24,2006-02-27 17:35:34,2,0,"0"
337,"10310",121.471466,31.216600,16,33,2006-02-27 17:35:40,2,0,"0"
338,"11398",121.413132,31.270283,10,87,2006-02-27 17:35:23,2,0,"0"
339,"10854",121.438850,31.226467,9,110,2006-02-27 17:35:31,3,0,"0"
340,"12753",121.352203,31.190050,16,160,2006-02-27 17:35:23,2,0,"0"
341,"11131",121.316116,31.176466,25,64,2006-02-27 17:35:24,2,0,"0"
